"","time_date","bis","entropy","emg","attack"
"95","05/10/2022 20:19:36","97.4","7.6","45.8",1
"96","05/10/2022 20:19:37","97.4","8.1","45.3",1
"97","05/10/2022 20:19:38","97.3","7.6","45.1",1
"98","05/10/2022 20:19:39","97.2","8.2","44.3",1
"99","05/10/2022 20:19:40","97.1","8.2","44.2",1
"100","05/10/2022 20:19:41","97.1","7.7","45",1
"101","05/10/2022 20:19:42","97.1","7.8","45.3",1
"102","05/10/2022 20:19:43","97.1","8.3","45.5",1
"103","05/10/2022 20:19:44","97.1","8.3","45.7",1
"104","05/10/2022 20:19:45","97.1","8","46.1",1
"105","05/10/2022 20:19:46","97.1","7.6","46",1
"106","05/10/2022 20:19:47","97.1","7.9","45.5",1
"107","05/10/2022 20:19:48","95.6","8.2","45.3",1
"108","05/10/2022 20:19:49","95.6","7.8","45.5",1
"109","05/10/2022 20:19:50","95.6","8.2","45.4",1
"110","05/10/2022 20:19:51","95.6","8","45.8",1
"111","05/10/2022 20:19:52","95.6","8.1","46.7",1
"112","05/10/2022 20:19:53","95.6","7.8","47.6",1
"113","05/10/2022 20:19:54","95.6","8.3","47.7",1
"114","05/10/2022 20:19:55","95.6","8.9","48.4",1
"115","05/10/2022 20:19:56","95.6","8.5","48.9",1
"116","05/10/2022 20:19:57","95.6","8.2","49",1
"117","05/10/2022 20:19:58","95.6","8.4","48.8",1
"118","05/10/2022 20:19:59","97.1","8.1","49.1",1
"119","05/10/2022 20:20:00","97.3","7.9","48.3",0
"120","05/10/2022 20:20:01","97.3","8","47.4",0
"121","05/10/2022 20:20:02","97.3","7.5","46.9",0
"122","05/10/2022 20:20:03","97.3","8.1","46.7",0
"123","05/10/2022 20:20:04","97.3","8.2","46.4",0
"124","05/10/2022 20:20:05","97.3","7.8","46.6",0
"125","05/10/2022 20:20:06","97.3","7.8","46.5",0
"126","05/10/2022 20:20:07","97.3","7.9","46.5",0
"127","05/10/2022 20:20:08","97.3","8.1","45.9",0
"128","05/10/2022 20:20:09","97.2","7.8","45.7",0
"129","05/10/2022 20:20:10","97.3","8.1","45.2",0
"130","05/10/2022 20:20:11","97.3","8.2","44.9",0
"131","05/10/2022 20:20:12","97.1","8.2","44.4",0
"132","05/10/2022 20:20:13","95.6","8","45",0
"133","05/10/2022 20:20:14","95.6","8","45.1",0
"134","05/10/2022 20:20:15","95.6","8.6","45.4",0
"135","05/10/2022 20:20:16","95.6","8.1","45.5",0
"136","05/10/2022 20:20:17","96.7","8.4","45.2",0
"137","05/10/2022 20:20:18","95.6","7.9","44.6",0
"138","05/10/2022 20:20:19","95.6","8.2","44.6",0
"139","05/10/2022 20:20:20","93.9","8","44.3",0
"140","05/10/2022 20:20:21","94.4","8.3","44.3",0
"141","05/10/2022 20:20:22","94.4","8.1","44.4",0
"142","05/10/2022 20:20:23","94.4","8.3","44.3",0
"143","05/10/2022 20:20:24","93.9","8","43.8",0
"144","05/10/2022 20:20:25","93.9","8.3","43.5",0
"145","05/10/2022 20:20:26","93.9","8.3","43",0
"146","05/10/2022 20:20:27","93.9","8.1","43.3",0
"147","05/10/2022 20:20:28","93.9","8.1","43.1",0
"148","05/10/2022 20:20:29","93.9","8.2","42.4",0
"149","05/10/2022 20:20:30","93.9","8.5","42.2",0
"150","05/10/2022 20:20:31","93.9","8.3","41.6",0
"151","05/10/2022 20:20:32","93.9","8.2","40.7",0
"152","05/10/2022 20:20:33","92.2","8","40.6",0
"153","05/10/2022 20:20:34","92.2","8.3","41.1",1
"154","05/10/2022 20:20:35","92.2","8.4","41.1",1
"155","05/10/2022 20:20:36","91.7","8.1","41.9",1
"156","05/10/2022 20:20:37","91.7","8.5","42.1",1
"157","05/10/2022 20:20:38","91.7","8","41.6",1
"158","05/10/2022 20:20:39","91.7","8.3","41.3",1
