"","time_date","bis","entropy","emg","attack"
"95","05/30/2022 19:14:13","89.2","9","39.7",1
"96","05/30/2022 19:14:14","89.3","9","39.9",1
"97","05/30/2022 19:14:15","86.7","9.2","39.5",1
"98","05/30/2022 19:14:16","89.2","8.9","39.5",1
"99","05/30/2022 19:14:17","87.3","9.1","39.8",1
"100","05/30/2022 19:14:18","85.3","8.8","40.1",1
"101","05/30/2022 19:14:19","89.7","9.1","41",1
"102","05/30/2022 19:14:20","88.3","8.9","42.9",1
"103","05/30/2022 19:14:21","88.3","9.5","47.9",1
"104","05/30/2022 19:14:22","88.3","9.1","46.9",1
"105","05/30/2022 19:14:23","88.3","17","46.1",1
"106","05/30/2022 19:14:24","88.3","13","44.2",1
"107","05/30/2022 19:14:25","88.3","11","41.5",1
"108","05/30/2022 19:14:26","88.3","11","35.7",1
"109","05/30/2022 19:14:27","88.3","12","35.7",1
"110","05/30/2022 19:14:28","88.3","11","35.7",1
"111","05/30/2022 19:14:29","88.3","11","42.7",1
"112","05/30/2022 19:14:30","88.3","11","43.3",1
"113","05/30/2022 19:14:31","88.3","10.4","43.8",1
"114","05/30/2022 19:14:32","88.3","9.2","44.5",1
"115","05/30/2022 19:14:33","88.3","9","45",1
"116","05/30/2022 19:14:34","88.3","9.1","38.9",1
"117","05/30/2022 19:14:35","90","9.1","40",1
"118","05/30/2022 19:14:36","89.6","9.1","40.8",1
"119","05/30/2022 19:14:37","89.6","9","41",1
"120","05/30/2022 19:14:38","89.6","9","41.1",1
"121","05/30/2022 19:14:39","89.6","9.4","40.6",1
"122","05/30/2022 19:14:40","89.6","9.3","40.2",1
"123","05/30/2022 19:14:41","87","9.1","40.4",1
"124","05/30/2022 19:14:42","85","9","40.8",1
"125","05/30/2022 19:14:43","85","9.2","40.6",1
"126","05/30/2022 19:14:44","82.8","9.3","40.6",1
"127","05/30/2022 19:14:45","83.8","9.1","40.1",1
"128","05/30/2022 19:14:46","86.8","9.1","39",1
"129","05/30/2022 19:14:47","88.8","9.1","38.6",1
