"","time_date","bis","entropy","emg","attack"
"1","06/13/2022 18:07:59","93.9","6.5","49.7",0
"2","06/13/2022 18:08:00","93.5","6.3","48.1",0
"3","06/13/2022 18:08:01","94.1","6","47.6",0
"4","06/13/2022 18:08:02","95.3","6.2","46.5",0
"5","06/13/2022 18:08:03","95.9","6.2","45.4",0
"6","06/13/2022 18:08:04","95.6","6.3","44.6",0
"7","06/13/2022 18:08:05","95.3","6.1","44.5",0
"8","06/13/2022 18:08:06","94.6","6.3","43.9",0
"9","06/13/2022 18:08:07","94.4","6.3","44.1",0
"10","06/13/2022 18:08:08","93.6","6.4","44",0
"11","06/13/2022 18:08:09","93.8","6.4","44.7",0
"12","06/13/2022 18:08:10","93.1","6.4","44.8",0
"13","06/13/2022 18:08:11","93.1","6.5","45.2",0
"14","06/13/2022 18:08:12","93.1","6.3","45.6",0
"15","06/13/2022 18:08:13","93.1","6.3","45.8",0
"16","06/13/2022 18:08:14","93.1","5.9","45.3",0
"17","06/13/2022 18:08:15","93.1","5.9","45",0
"18","06/13/2022 18:08:16","93.1","5.8","45",0
"19","06/13/2022 18:08:17","93.1","6.3","44",0
"20","06/13/2022 18:08:18","93.2","6.1","44.6",0
"21","06/13/2022 18:08:19","93.1","6","44.7",0
"22","06/13/2022 18:08:20","93.4","6.5","44.9",0
"23","06/13/2022 18:08:21","93.8","5.7","44.7",0
"24","06/13/2022 18:08:22","93.8","6.3","46.3",0
"25","06/13/2022 18:08:23","93.6","6.1","45.7",0
"26","06/13/2022 18:08:24","93.8","6.7","45.5",0
"27","06/13/2022 18:08:25","93.8","6.7","45.2",0
"28","06/13/2022 18:08:26","93.8","6.1","45.1",0
"29","06/13/2022 18:08:27","93.8","6.5","44",0
"30","06/13/2022 18:08:28","93.4","6.1","43.9",0
"31","06/13/2022 18:08:29","94","6.8","43.4",0
"32","06/13/2022 18:08:30","94","6","44.6",0
"33","06/13/2022 18:08:31","94","6.1","45.1",0
"34","06/13/2022 18:08:32","94.3","6.1","45.7",0
"35","06/13/2022 18:08:33","94.3","6","46.4",0
"36","06/13/2022 18:08:34","94.9","6.5","47",0
"37","06/13/2022 18:08:35","95.5","6.7","46.4",0
"38","06/13/2022 18:08:36","95.5","6.3","45.7",0
"39","06/13/2022 18:08:37","95.5","6.3","45.1",0
"40","06/13/2022 18:08:38","95.3","6.3","45",0
"41","06/13/2022 18:08:39","95.4","6.4","44.7",0
"42","06/13/2022 18:08:40","95.7","6.3","44.6",0
"43","06/13/2022 18:08:41","95.7","6.6","44.9",0
"44","06/13/2022 18:08:42","95.4","6.4","45",0
"45","06/13/2022 18:08:43","95.1","6.4","44.3",0
"46","06/13/2022 18:08:44","95.8","6.2","44.9",0
"47","06/13/2022 18:08:45","95.9","6.3","44.5",0
"48","06/13/2022 18:08:46","95.7","6.4","44.6",0
"49","06/13/2022 18:08:47","95.4","5.9","44.5",0
"50","06/13/2022 18:08:48","95.8","6.5","44.3",0
"51","06/13/2022 18:08:49","95.2","6.3","44.1",0
"52","06/13/2022 18:08:50","94.9","6.5","44.2",0
"53","06/13/2022 18:08:51","95.1","6.4","43.8",0
"54","06/13/2022 18:08:52","94.7","6.9","44.4",0
"55","06/13/2022 18:08:53","94.7","6.2","44.9",0
"56","06/13/2022 18:08:54","94.2","6.5","44.6",0
"57","06/13/2022 18:08:55","94.2","6.3","45.1",0
"58","06/13/2022 18:08:56","94.2","6.2","45.3",0
"59","06/13/2022 18:08:57","94.2","6.4","44.4",0
"60","06/13/2022 18:08:58","93.8","6.5","43.8",0
"61","06/13/2022 18:08:59","94.3","6.4","43.5",0
"62","06/13/2022 18:09:00","94.1","6.3","44.2",0
"63","06/13/2022 18:09:01","94.1","6.3","44.1",0
"64","06/13/2022 18:09:02","94.4","6.8","44",0
"65","06/13/2022 18:09:03","94.4","6","45",0
"66","06/13/2022 18:09:04","94.4","6.9","46.1",0
"67","06/13/2022 18:09:05","94.4","6.9","45.4",0
"68","06/13/2022 18:09:06","94.4","6.3","45.9",0
"69","06/13/2022 18:09:07","94.4","6.5","46.2",0
"70","06/13/2022 18:09:08","94.2","6.5","45.5",0
"71","06/13/2022 18:09:09","94.3","6.6","44.7",0
"72","06/13/2022 18:09:10","94.3","6.5","44.4",0
"73","06/13/2022 18:09:11","94.3","6.5","44.4",0
"74","06/13/2022 18:09:12","94.3","6.6","44.3",0
"75","06/13/2022 18:09:13","94.3","6.4","44.5",0
"76","06/13/2022 18:09:14","94.3","6.6","44.4",0
"77","06/13/2022 18:09:15","94.3","6.5","44.8",0
"78","06/13/2022 18:09:16","94.1","6.5","44.3",0
"79","06/13/2022 18:09:17","94.1","6.9","44.2",0
"80","06/13/2022 18:09:18","94.1","6.7","43.9",0
"81","06/13/2022 18:09:19","94.1","6.5","44.1",0
"82","06/13/2022 18:09:20","94.3","6.5","44",0
"83","06/13/2022 18:09:21","94","5.8","43.6",0
"84","06/13/2022 18:09:22","94","6.5","43.8",0
"85","06/13/2022 18:09:23","94","6.6","43.7",0
"86","06/13/2022 18:09:24","93.8","6.5","43.3",0
"87","06/13/2022 18:09:25","94","6.6","42.7",0
"88","06/13/2022 18:09:26","93.4","6.5","43.3",0
"89","06/13/2022 18:09:27","93.8","6.5","43",0
"90","06/13/2022 18:09:28","93.8","7","44.1",0
"91","06/13/2022 18:09:29","93.8","6.5","44.1",0
"92","06/13/2022 18:09:30","93.8","6.3","44.3",0
"93","06/13/2022 18:09:31","93.8","6.8","44",0
"94","06/13/2022 18:09:32","93.8","6.6","43.8",0
"95","06/13/2022 18:09:33","93.6","6.5","42.7",0
"96","06/13/2022 18:09:34","93.4","6.5","43.5",0
"97","06/13/2022 18:09:35","93.8","6.1","43.6",0
"98","06/13/2022 18:09:36","94","6.2","43.7",0
"99","06/13/2022 18:09:37","94","6.8","43.8",0
"100","06/13/2022 18:09:38","94","6.8","44.8",0
"101","06/13/2022 18:09:39","93.8","6.2","44.7",0
"102","06/13/2022 18:09:40","93.8","6.6","45.5",0
"103","06/13/2022 18:09:41","93.8","6.7","46.3",0
"104","06/13/2022 18:09:42","93.8","6.3","46.8",0
"105","06/13/2022 18:09:43","93.8","6.7","46.7",0
"106","06/13/2022 18:09:44","93.8","6.7","46.9",0
"107","06/13/2022 18:09:45","93.8","6.6","46.3",0
"108","06/13/2022 18:09:46","94.4","6.6","46",0
"109","06/13/2022 18:09:47","93.9","6.6","45.7",0
"110","06/13/2022 18:09:48","94.2","6.3","45.6",0
"111","06/13/2022 18:09:49","94.3","6.4","45",0
"112","06/13/2022 18:09:50","94.7","6.1","45.2",0
"113","06/13/2022 18:09:51","94.9","6.8","45.7",0
"114","06/13/2022 18:09:52","94.9","6.6","46",0
"115","06/13/2022 18:09:53","94.9","7.1","46.5",0
"116","06/13/2022 18:09:54","95.2","5.8","48",0
"117","06/13/2022 18:09:55","95.2","7","48.5",0
"118","06/13/2022 18:09:56","95.2","6.8","48.3",0
"119","06/13/2022 18:09:57","95.2","6.3","47.9",0
"120","06/13/2022 18:09:58","95.3","6.9","47.1",0
"121","06/13/2022 18:09:59","96","6.4","45.6",0
"122","06/13/2022 18:10:00","96.9","6.7","45.1",0
"123","06/13/2022 18:10:01","96.9","6.9","44.8",0
"124","06/13/2022 18:10:02","96.9","6.9","44.4",0
"125","06/13/2022 18:10:03","96.9","6.6","44.2",0
"126","06/13/2022 18:10:04","96.6","6.7","44.3",0
"127","06/13/2022 18:10:05","96.2","6.8","43",0
"128","06/13/2022 18:10:06","96.8","6.6","43.3",0
"129","06/13/2022 18:10:07","96.4","6.8","44.1",0
"130","06/13/2022 18:10:08","96.4","5.9","44",0
"131","06/13/2022 18:10:09","96.4","6.6","43.6",0
"132","06/13/2022 18:10:10","96.4","7","44.8",0
"133","06/13/2022 18:10:11","96.4","6","45.5",0
"134","06/13/2022 18:10:12","96.5","6.4","46.1",0
"135","06/13/2022 18:10:13","96.5","7.3","46.3",0
"136","06/13/2022 18:10:14","96.5","6.5","46.5",0
"137","06/13/2022 18:10:15","96.5","6.2","45.7",0
"138","06/13/2022 18:10:16","96.6","6.5","45",0
"139","06/13/2022 18:10:17","96.7","6.3","46.2",0
"140","06/13/2022 18:10:18","96.6","6.6","46.4",0
"141","06/13/2022 18:10:19","96.6","7.8","47.1",0
"142","06/13/2022 18:10:20","96.6","6.4","47.3",0
"143","06/13/2022 18:10:21","96.6","6.5","47.6",0
"144","06/13/2022 18:10:22","96.8","6.9","45.6",0
"145","06/13/2022 18:10:23","97","6.5","45",0
"146","06/13/2022 18:10:24","97","6.4","44.4",0
"147","06/13/2022 18:10:25","97","6.5","44.7",0
"148","06/13/2022 18:10:26","96.9","6.5","44",0
"149","06/13/2022 18:10:27","96.2","6.7","44",0
"150","06/13/2022 18:10:28","95.7","6.6","44.7",0
