"","time_date","bis","entropy","emg","attack"
"55","05/26/2022 20:24:04","97.7","9.4","46.1",0
"56","05/26/2022 20:24:05","97.7","9.4","45.9",0
"57","05/26/2022 20:24:06","97.7","9.4","46.4",0
"58","05/26/2022 20:24:07","97.7","9.7","46.5",0
"59","05/26/2022 20:24:08","97.7","9.7","46.5",0
"60","05/26/2022 20:24:09","97.7","9.6","46.2",0
"61","05/26/2022 20:24:10","97.7","9.8","46.6",0
"62","05/26/2022 20:24:11","97.7","10","46.4",0
"63","05/26/2022 20:24:12","97.7","9.3","46.7",0
"64","05/26/2022 20:24:13","97.7","9.7","46.2",0
"65","05/26/2022 20:24:14","97.6","9.6","46.9",0
"66","05/26/2022 20:24:15","97.6","9.6","46.9",0
"67","05/26/2022 20:24:16","97.6","9.6","46.3",0
"68","05/26/2022 20:24:17","97.6","9.6","45.6",0
"69","05/26/2022 20:24:18","97.6","9.8","45.5",0
"70","05/26/2022 20:24:19","97.6","9.6","44.2",0
"71","05/26/2022 20:24:20","97.6","9.6","43.7",0
"72","05/26/2022 20:24:21","97.6","9.7","43.8",0
"73","05/26/2022 20:24:22","97.6","9.9","44",0
"74","05/26/2022 20:24:23","97.6","9.5","44.2",0
"75","05/26/2022 20:24:24","97.7","9.8","44.2",0
"76","05/26/2022 20:24:25","97.7","9.4","44.1",0
"77","05/26/2022 20:24:26","97.7","9.7","44.1",0
"78","05/26/2022 20:24:27","97.6","9.7","44.2",0
"79","05/26/2022 20:24:28","97.6","9.7","44",0
"80","05/26/2022 20:24:29","97.6","9.6","44",0
"81","05/26/2022 20:24:30","97.6","9.5","43.9",0
"82","05/26/2022 20:24:31","97.6","9.7","43.8",0
"83","05/26/2022 20:24:32","97.6","9.6","44.1",0
"84","05/26/2022 20:24:33","97.6","9.7","44.2",0
"85","05/26/2022 20:24:34","97.6","9.7","44.9",0
"86","05/26/2022 20:24:35","97.6","9.8","45.2",0
"87","05/26/2022 20:24:36","97.6","9.5","45.5",0
"88","05/26/2022 20:24:37","97.6","9.6","45.2",0
"89","05/26/2022 20:24:38","97.6","9.9","45.3",0
"90","05/26/2022 20:24:39","97.6","9.6","46.1",0
"91","05/26/2022 20:24:40","97.6","9.6","46.5",0
"92","05/26/2022 20:24:41","97.6","9.6","46.6",0
"93","05/26/2022 20:24:42","97.6","9.9","46.8",0
"94","05/26/2022 20:24:43","97.6","9.2","46.6",0
"95","05/26/2022 20:24:44","97.6","10","45.6",0
"96","05/26/2022 20:24:45","97.4","9.5","45.6",0
"97","05/26/2022 20:24:46","97.3","9.6","45.5",0
"98","05/26/2022 20:24:47","97.2","9.7","45.8",0
"99","05/26/2022 20:24:48","97.2","9.8","45.6",0
"100","05/26/2022 20:24:49","97.1","9.7","45.2",0
"101","05/26/2022 20:24:50","97","9.8","45",0
"102","05/26/2022 20:24:51","97","9.6","45.1",0
"103","05/26/2022 20:24:52","96.9","10","44.5",0
"104","05/26/2022 20:24:53","97","9.9","44",0
"105","05/26/2022 20:24:54","97.1","9.5","44.4",0
"106","05/26/2022 20:24:55","97.1","10","44",0
"107","05/26/2022 20:24:56","97.1","9.9","43.6",0
"108","05/26/2022 20:24:57","97.1","9.7","43.9",0
"109","05/26/2022 20:24:58","97.1","9.9","45.1",0
"110","05/26/2022 20:24:59","97.1","9.5","47.8",0
"111","05/26/2022 20:25:00","97.1","9.4","50.8",0
"112","05/26/2022 20:25:01","97.1","10.7","54.1",0
"113","05/26/2022 20:25:02","97.1","6.4","55.7",0
"114","05/26/2022 20:25:03","97.1","8.2","56.6",0
"115","05/26/2022 20:25:04","97.1","10.7","54.9",0
"116","05/26/2022 20:25:05","97.1","10.5","52.9",0
"117","05/26/2022 20:25:06","97.3","9.7","50.7",0
"118","05/26/2022 20:25:07","97.4","9.2","49.2",0
"119","05/26/2022 20:25:08","97.5","9.6","48.7",0
"120","05/26/2022 20:25:09","97.6","9.8","48",0
"121","05/26/2022 20:25:10","97.7","9.6","47.3",0
"122","05/26/2022 20:25:11","97.7","9.4","47",0
"123","05/26/2022 20:25:12","97.7","9.9","47.4",0
"124","05/26/2022 20:25:13","97.7","10","46.8",0
"125","05/26/2022 20:25:14","97.7","9.7","47.1",0
"126","05/26/2022 20:25:15","97.7","9.8","47.1",0
"127","05/26/2022 20:25:16","97.7","9.9","47",0
"128","05/26/2022 20:25:17","97.7","10","46.7",0
"129","05/26/2022 20:25:18","97.7","9.9","46.6",0
"130","05/26/2022 20:25:19","97.7","9.9","46.4",0
"131","05/26/2022 20:25:20","97.7","10.4","46.7",0
"132","05/26/2022 20:25:21","97.7","9.6","46.8",0
"133","05/26/2022 20:25:22","97.7","9.8","47.1",0
"134","05/26/2022 20:25:23","97.7","9.5","47.3",0
"135","05/26/2022 20:25:24","97.7","9.9","47.7",0
"136","05/26/2022 20:25:25","97.7","9.7","47",0
"137","05/26/2022 20:25:26","97.7","10.2","46.4",0
"138","05/26/2022 20:25:27","97.7","10.1","46.5",0
"139","05/26/2022 20:25:28","97.7","10","45.9",0
"140","05/26/2022 20:25:29","97.7","9.8","44.9",0
"141","05/26/2022 20:25:30","97.7","9.4","44.8",0
"142","05/26/2022 20:25:31","97.7","10","46.8",0
"143","05/26/2022 20:25:32","97.7","9.8","47",0
"144","05/26/2022 20:25:33","97.7","10.5","47.1",0
"145","05/26/2022 20:25:34","97.7","9.4","47.3",0
"146","05/26/2022 20:25:35","97.7","10","47.4",0
"147","05/26/2022 20:25:36","97.7","9.3","45.1",0
"148","05/26/2022 20:25:37","97.7","9.9","44.5",0
"149","05/26/2022 20:25:38","97.7","9.5","44.3",0
"150","05/26/2022 20:25:39","97.7","9.6","43.9",0
"151","05/26/2022 20:25:40","97.7","9.9","44.4",0
"152","05/26/2022 20:25:41","97.7","10","45.2",0
"153","05/26/2022 20:25:42","97.7","9.7","45.7",0
"154","05/26/2022 20:25:43","97.7","9.8","45.9",0
"155","05/26/2022 20:25:44","97.7","9.7","46.6",0
"156","05/26/2022 20:25:45","97.7","9.8","46.4",0
"157","05/26/2022 20:25:46","97.7","9.7","46.7",0
"158","05/26/2022 20:25:47","97.7","9.8","46.3",0
"159","05/26/2022 20:25:48","97.6","9.8","46.4",0
"160","05/26/2022 20:25:49","97.5","9.4","45.8",0
"161","05/26/2022 20:25:50","97.5","10","45.7",0
"162","05/26/2022 20:25:51","97.5","9.6","45.1",0
"163","05/26/2022 20:25:52","97.5","10","44.8",0
"164","05/26/2022 20:25:53","97.6","9.9","44.3",0
"165","05/26/2022 20:25:54","97.5","10.2","44.4",0
"166","05/26/2022 20:25:55","97.6","9.9","44.4",0
"167","05/26/2022 20:25:56","97.6","9.8","45.1",0
"168","05/26/2022 20:25:57","97.6","9.8","45.7",0
"169","05/26/2022 20:25:58","97.7","9.8","46.3",0
"170","05/26/2022 20:25:59","97.7","9.9","46.5",0
"171","05/26/2022 20:26:00","97.7","9.6","46.8",0
"172","05/26/2022 20:26:01","97.7","9.9","46.2",0
"173","05/26/2022 20:26:02","97.7","9.6","46.1",0
"174","05/26/2022 20:26:03","97.7","10.2","46.3",0
"175","05/26/2022 20:26:04","97.7","10.2","46.1",0
"176","05/26/2022 20:26:05","97.7","10.2","45.8",0
"177","05/26/2022 20:26:06","97.7","9.8","46",0
"178","05/26/2022 20:26:07","97.7","9.9","46.2",0
"179","05/26/2022 20:26:08","97.6","10.1","45.7",0
"180","05/26/2022 20:26:09","97.6","9.3","46.8",0
"181","05/26/2022 20:26:10","97.6","9.6","48.5",0
"182","05/26/2022 20:26:11","97.6","9.3","48.9",0
"183","05/26/2022 20:26:12","97.6","10.3","48.6",0
"184","05/26/2022 20:26:13","97.6","9.6","48.5",0
"185","05/26/2022 20:26:14","97.6","10.1","47.4",0
"186","05/26/2022 20:26:15","97.5","10","45.6",0
"187","05/26/2022 20:26:16","97.5","9.7","45.4",0
"188","05/26/2022 20:26:17","97.5","9.8","45.6",0
"189","05/26/2022 20:26:18","97.5","9.8","45.7",0
"190","05/26/2022 20:26:19","97.5","9.9","45.6",0
"191","05/26/2022 20:26:20","97.5","10","45.6",0
"192","05/26/2022 20:26:21","97.6","9.8","45.8",0
"193","05/26/2022 20:26:22","97.5","10","45.8",0
"194","05/26/2022 20:26:23","97.5","9.8","46",0
"195","05/26/2022 20:26:24","97.5","10.1","46.3",0
"196","05/26/2022 20:26:25","97.5","9.7","46.4",0
"197","05/26/2022 20:26:26","97.5","10","46",0
"198","05/26/2022 20:26:27","97.5","9.9","45.7",0
"199","05/26/2022 20:26:28","97.5","9.9","45.5",0
"200","05/26/2022 20:26:29","97.5","9.8","46.1",0
"201","05/26/2022 20:26:30","97.5","9.4","46.3",0
"202","05/26/2022 20:26:31","97.5","9.9","46.5",0
"203","05/26/2022 20:26:32","97.5","10","46.5",0
"204","05/26/2022 20:26:33","97.5","10.1","46.8",0
"205","05/26/2022 20:26:34","97.5","10.2","47.3",0
"206","05/26/2022 20:26:35","97.5","9.8","47.4",0
"207","05/26/2022 20:26:36","97.5","9.7","47.3",0
"208","05/26/2022 20:26:37","97.5","9.6","47.2",0
"209","05/26/2022 20:26:38","97.6","9.7","47.4",0
"210","05/26/2022 20:26:39","97.6","9.7","46",0
"211","05/26/2022 20:26:40","97.6","9.9","47",0
"212","05/26/2022 20:26:41","97.6","10.1","47.8",0
"213","05/26/2022 20:26:42","97.6","9.6","48.3",0
"214","05/26/2022 20:26:43","97.6","9.8","48",0
"215","05/26/2022 20:26:44","97.6","9.5","48.3",0
"216","05/26/2022 20:26:45","97.7","10","47.7",0
"217","05/26/2022 20:26:46","97.7","9.7","47.4",0
"218","05/26/2022 20:26:47","97.7","10.2","47.2",0
"219","05/26/2022 20:26:48","97.7","9.9","47.4",0
"220","05/26/2022 20:26:49","97.7","10.2","47",0
"221","05/26/2022 20:26:50","97.7","10.2","46.7",0
"222","05/26/2022 20:26:51","97.7","10.1","46.3",0
"223","05/26/2022 20:26:52","97.7","10","46.7",0
"224","05/26/2022 20:26:53","97.7","9.7","47",0
"225","05/26/2022 20:26:54","97.7","9.6","47.6",0
"226","05/26/2022 20:26:55","97.7","9.7","47.1",0
"227","05/26/2022 20:26:56","97.7","10.1","46.8",0
"228","05/26/2022 20:26:57","97.7","9.9","45.8",0
"229","05/26/2022 20:26:58","97.7","9.6","45.4",0
"230","05/26/2022 20:26:59","97.7","10.1","45.2",0
"231","05/26/2022 20:27:00","97.7","9.9","45.2",0
"232","05/26/2022 20:27:01","97.7","9.8","45.1",0
"233","05/26/2022 20:27:02","97.7","10.5","45.6",0
"234","05/26/2022 20:27:03","97.7","9.8","46.2",0
"235","05/26/2022 20:27:04","97.7","9.7","46.3",0
"236","05/26/2022 20:27:05","97.7","9.8","46.8",0
"237","05/26/2022 20:27:06","97.7","9.8","47.6",0
"238","05/26/2022 20:27:07","97.7","9.8","47.3",0
"239","05/26/2022 20:27:08","97.7","9.7","46.6",0
"240","05/26/2022 20:27:09","97.7","9.9","46.3",0
"241","05/26/2022 20:27:10","97.7","10","46",0
"242","05/26/2022 20:27:11","97.7","10.1","46.3",0
"243","05/26/2022 20:27:12","97.7","10.1","48.1",0
"244","05/26/2022 20:27:13","97.7","10.3","50.6",0
"245","05/26/2022 20:27:14","97.7","10","52.5",0
"246","05/26/2022 20:27:15","97.7","7.5","53.4",0
"247","05/26/2022 20:27:16","97.7","10.1","53.2",0
"248","05/26/2022 20:27:17","97.7","10.1","52.3",0
"249","05/26/2022 20:27:18","97.7","9.7","50",0
"250","05/26/2022 20:27:19","97.7","9.8","47.9",0
"251","05/26/2022 20:27:20","97.7","9.8","47.5",0
"252","05/26/2022 20:27:21","97.7","9.8","47.6",0
"253","05/26/2022 20:27:22","97.6","10.2","46.9",0
"254","05/26/2022 20:27:23","97.7","10.5","47",0
"255","05/26/2022 20:27:24","97.7","9.7","47.3",0
"256","05/26/2022 20:27:25","97.6","10.1","46.4",0
"257","05/26/2022 20:27:26","97.5","9.8","45.9",0
"258","05/26/2022 20:27:27","97.5","10.2","45.3",0
"259","05/26/2022 20:27:28","97.5","10.1","45.3",0
"260","05/26/2022 20:27:29","97.5","10.1","45.5",0
"261","05/26/2022 20:27:30","97.5","10.4","46.2",0
"262","05/26/2022 20:27:31","97.5","9.7","46.4",0
"263","05/26/2022 20:27:32","97.5","10","46.7",0
"264","05/26/2022 20:27:33","97.4","10.4","46.7",0
"265","05/26/2022 20:27:34","97.4","10","47.3",0
"266","05/26/2022 20:27:35","97.4","9.9","47.1",0
"267","05/26/2022 20:27:36","97.4","9.3","46.9",0
"268","05/26/2022 20:27:37","97.6","9.8","47",0
"269","05/26/2022 20:27:38","97.7","10.2","46.8",0
"270","05/26/2022 20:27:39","97.7","9.8","46.1",0
"271","05/26/2022 20:27:40","97.7","9.8","46.4",0
"272","05/26/2022 20:27:41","97.7","9.9","48.2",0
"273","05/26/2022 20:27:42","97.7","10.5","49.5",0
"274","05/26/2022 20:27:43","97.7","8.7","50.1",0
"275","05/26/2022 20:27:44","97.7","9.4","50.5",0
"276","05/26/2022 20:27:45","97.7","9.8","50.2",0
"277","05/26/2022 20:27:46","97.7","10.1","48.8",0
"278","05/26/2022 20:27:47","97.7","10.2","47.6",0
"279","05/26/2022 20:27:48","97.7","10.3","47.6",0
"280","05/26/2022 20:27:49","97.7","10","47.2",0
"281","05/26/2022 20:27:50","97.7","9.7","47.9",0
"282","05/26/2022 20:27:51","97.7","10.6","48.6",0
"283","05/26/2022 20:27:52","97.6","10.1","49.1",0
"284","05/26/2022 20:27:53","97.5","10","49.1",0
"285","05/26/2022 20:27:54","97.6","10.7","49.3",0
"286","05/26/2022 20:27:55","97.7","10.1","48.9",0
"287","05/26/2022 20:27:56","97.7","10.1","47.5",0
"288","05/26/2022 20:27:57","97.7","9.6","47.2",0
"289","05/26/2022 20:27:58","97.7","10.5","47.4",0
"290","05/26/2022 20:27:59","97.7","10.1","47.5",0
"291","05/26/2022 20:28:00","97.7","10.6","48.1",0
"292","05/26/2022 20:28:01","97.7","10.4","49.9",0
"293","05/26/2022 20:28:02","97.7","9.9","49.9",0
"294","05/26/2022 20:28:03","97.7","10.1","49.8",0
"295","05/26/2022 20:28:04","97.7","9.8","50.3",0
"296","05/26/2022 20:28:05","97.7","10.3","50.2",0
"297","05/26/2022 20:28:06","97.7","10.1","50.3",0
"298","05/26/2022 20:28:07","97.7","10.3","51.6",0
"299","05/26/2022 20:28:08","97.7","11.4","51.9",0
"300","05/26/2022 20:28:09","97.7","9.7","51.9",0
"301","05/26/2022 20:28:10","97.7","9.7","51.4",0
"302","05/26/2022 20:28:11","97.7","10.8","52.1",0
"303","05/26/2022 20:28:12","97.7","9.8","51.4",0
"304","05/26/2022 20:28:13","97.7","10.2","51.5",0
"305","05/26/2022 20:28:14","97.7","10.3","51",0
"306","05/26/2022 20:28:15","97.7","9.8","50.6",0
"307","05/26/2022 20:28:16","97.7","9.8","48.3",0
"308","05/26/2022 20:28:17","97.7","10.5","47.8",0
"309","05/26/2022 20:28:18","97.7","10.3","46.4",0
"310","05/26/2022 20:28:19","97.7","9.7","46.2",0
"311","05/26/2022 20:28:20","97.7","10.5","46.1",0
"312","05/26/2022 20:28:21","97.7","10.4","45.8",0
"313","05/26/2022 20:28:22","97.7","10.5","45.4",0
"314","05/26/2022 20:28:23","97.7","10.4","45.5",0
"315","05/26/2022 20:28:24","97.7","9.8","44.8",0
"316","05/26/2022 20:28:25","97.7","9.9","44.6",0
"317","05/26/2022 20:28:26","97.7","10.2","44.8",0
"318","05/26/2022 20:28:27","97.7","10.2","44.5",0
"319","05/26/2022 20:28:28","97.6","10.1","44.1",0
"320","05/26/2022 20:28:29","97.5","10.5","44.6",0
"321","05/26/2022 20:28:30","97.5","10.5","44.5",0
"322","05/26/2022 20:28:31","97.5","10.2","44.1",0
"323","05/26/2022 20:28:32","97.5","10.3","43.6",0
"324","05/26/2022 20:28:33","97.5","10.3","44",0
"325","05/26/2022 20:28:34","97.4","10.3","44",0
"326","05/26/2022 20:28:35","97.3","10.2","44.1",0
"327","05/26/2022 20:28:36","97.3","10","44.8",0
"328","05/26/2022 20:28:37","97.3","10.7","45.2",0
"329","05/26/2022 20:28:38","97.2","10.1","44.8",0
"330","05/26/2022 20:28:39","97.2","10.2","44.3",0
"331","05/26/2022 20:28:40","97.2","10.1","44.2",0
"332","05/26/2022 20:28:41","97","10.5","43.9",0
"333","05/26/2022 20:28:42","96.6","10.2","43.8",0
"334","05/26/2022 20:28:43","96.5","10.4","45.6",0
"335","05/26/2022 20:28:44","96.6","10.1","47.5",0
"336","05/26/2022 20:28:45","96.5","9","49.2",0
"337","05/26/2022 20:28:46","96.5","9.2","52.2",0
"338","05/26/2022 20:28:47","96.3","10.3","54.1",0
"339","05/26/2022 20:28:48","96.6","8.5","55.4",0
"340","05/26/2022 20:28:49","96.6","9.8","56",0
"341","05/26/2022 20:28:50","96.6","9.8","55",0
"342","05/26/2022 20:28:51","96.6","9.2","51.9",0
"343","05/26/2022 20:28:52","96.9","10.1","49.9",0
"344","05/26/2022 20:28:53","97.1","10.3","47.9",0
"345","05/26/2022 20:28:54","97.1","10.2","45.8",0
"346","05/26/2022 20:28:55","97.1","9.9","45.3",0
"347","05/26/2022 20:28:56","97.1","10.5","45.5",0
"348","05/26/2022 20:28:57","97.1","10.3","46.2",0
"349","05/26/2022 20:28:58","97.1","10.2","45.5",0
"350","05/26/2022 20:28:59","97.1","10.2","45.4",0
"351","05/26/2022 20:29:00","97.1","10.3","45.5",0
"352","05/26/2022 20:29:01","97.1","10.4","45.8",0
"353","05/26/2022 20:29:02","97.1","10","45.4",0
"354","05/26/2022 20:29:03","97.1","10.1","45.5",0
"355","05/26/2022 20:29:04","97.1","10.4","44.9",0
"356","05/26/2022 20:29:05","97.1","10.1","44.9",0
"357","05/26/2022 20:29:06","97.2","10.5","46.4",0
"358","05/26/2022 20:29:07","97.2","9.9","46.6",0
"359","05/26/2022 20:29:08","97.1","10.1","47.6",0
"360","05/26/2022 20:29:09","97.1","10.5","50.1",0
"361","05/26/2022 20:29:10","97.1","10.2","51",0
"362","05/26/2022 20:29:11","97.3","11.2","50",0
"363","05/26/2022 20:29:12","97.3","10.3","50.6",0
"364","05/26/2022 20:29:13","96.4","10.5","49.6",0
"365","05/26/2022 20:29:14","96.5","10.5","47.8",0
"366","05/26/2022 20:29:15","97.1","10.5","47.7",0
"367","05/26/2022 20:29:16","97.4","10.1","48.6",0
"368","05/26/2022 20:29:17","97.6","10.6","49.1",0
"369","05/26/2022 20:29:18","97.6","10.6","49.7",0
"370","05/26/2022 20:29:19","97.6","9.4","50",0
"371","05/26/2022 20:29:20","97.7","10.4","49.5",0
"372","05/26/2022 20:29:21","97.7","10.4","48.5",0
"373","05/26/2022 20:29:22","97.7","10","47.3",0
"374","05/26/2022 20:29:23","97.7","10.6","47.2",0
"375","05/26/2022 20:29:24","97.7","10.4","47.2",0
"376","05/26/2022 20:29:25","97.7","10.1","47.5",0
"377","05/26/2022 20:29:26","97.7","10.3","47.5",0
"378","05/26/2022 20:29:27","97.7","10.6","47.7",0
"379","05/26/2022 20:29:28","97.7","11","47.7",0
"380","05/26/2022 20:29:29","97.7","10.5","47.9",0
"381","05/26/2022 20:29:30","97.7","10.2","47.8",0
"382","05/26/2022 20:29:31","97.7","10.4","47.5",0
"383","05/26/2022 20:29:32","97.7","10.7","47.8",0
"384","05/26/2022 20:29:33","97.7","10.6","47.5",0
"385","05/26/2022 20:29:34","97.7","9.9","47.5",0
"386","05/26/2022 20:29:35","97.7","10.5","47.1",0
"387","05/26/2022 20:29:36","97.7","10.3","47.3",0
"388","05/26/2022 20:29:37","97.7","10.6","47.1",0
"389","05/26/2022 20:29:38","97.7","10.5","47.1",0
"390","05/26/2022 20:29:39","97.7","10.2","46.7",0
"391","05/26/2022 20:29:40","97.7","10.2","46.4",0
"392","05/26/2022 20:29:41","97.7","10.3","46.1",0
"393","05/26/2022 20:29:42","97.7","10.8","45.8",0
"394","05/26/2022 20:29:43","97.7","10.1","45.4",0
"395","05/26/2022 20:29:44","97.6","10.3","45.4",0
"396","05/26/2022 20:29:45","97.7","10.5","46",0
"397","05/26/2022 20:29:46","97.7","10.4","45.6",0
"398","05/26/2022 20:29:47","97.6","10.5","45.8",0
"399","05/26/2022 20:29:48","97.6","10.8","46",0
"400","05/26/2022 20:29:49","97.6","10","46.1",0
"401","05/26/2022 20:29:50","97.6","10.7","46",0
"402","05/26/2022 20:29:51","97.6","10.2","46.9",0
"403","05/26/2022 20:29:52","97.6","10.7","47.1",0
"404","05/26/2022 20:29:53","97.6","9.7","47.8",0
"405","05/26/2022 20:29:54","97.6","11","48.3",0
"406","05/26/2022 20:29:55","97.6","10.2","48.3",0
"407","05/26/2022 20:29:56","97.6","10.1","48.2",0
"408","05/26/2022 20:29:57","97.6","10.8","48",0
"409","05/26/2022 20:29:58","97.7","10.6","47.3",0
"410","05/26/2022 20:29:59","97.6","10.4","46.6",0
"411","05/26/2022 20:30:00","97.6","10.7","46.5",0
"412","05/26/2022 20:30:01","97.6","10.3","46.3",0
"413","05/26/2022 20:30:02","97.5","10.4","46.5",0
"414","05/26/2022 20:30:03","97.5","10","46.3",0
"415","05/26/2022 20:30:04","97.5","10.2","45.9",0
"416","05/26/2022 20:30:05","97.5","11","45.1",0
"417","05/26/2022 20:30:06","97.5","10.3","44.4",0
"418","05/26/2022 20:30:07","97.5","10.5","43.7",0
"419","05/26/2022 20:30:08","97.6","10","43.4",0
"420","05/26/2022 20:30:09","97.6","10.1","43.4",0
"421","05/26/2022 20:30:10","97.5","10.5","43.3",0
"422","05/26/2022 20:30:11","97.5","10.2","42.9",0
"423","05/26/2022 20:30:12","97.4","10.2","42.5",0
"424","05/26/2022 20:30:13","97.4","10.3","42.2",0
"425","05/26/2022 20:30:14","97.3","10.5","42.2",0
"426","05/26/2022 20:30:15","97.3","10.5","42.9",0
"427","05/26/2022 20:30:16","97.2","10.4","44.3",0
"428","05/26/2022 20:30:17","97.1","10.6","45.5",0
"429","05/26/2022 20:30:18","97.1","10.2","47.6",0
"430","05/26/2022 20:30:19","97.1","10.5","49.1",0
"431","05/26/2022 20:30:20","97.1","10.8","49.3",0
"432","05/26/2022 20:30:21","97.1","11.7","48.9",0
"433","05/26/2022 20:30:22","97.1","9.9","49.2",0
"434","05/26/2022 20:30:23","97.1","10.2","48.1",0
"435","05/26/2022 20:30:24","97.1","10.2","47.4",0
"436","05/26/2022 20:30:25","97.1","10.6","47.4",0
"437","05/26/2022 20:30:26","97.1","9.9","47.5",0
"438","05/26/2022 20:30:27","97.1","10.4","47.1",0
"439","05/26/2022 20:30:28","97.1","10","47",0
"440","05/26/2022 20:30:29","97.1","10.3","47.1",0
"441","05/26/2022 20:30:30","97.1","10.6","47",0
"442","05/26/2022 20:30:31","97.1","10.7","46.8",0
"443","05/26/2022 20:30:32","97.1","10.5","46.7",0
"444","05/26/2022 20:30:33","97.1","10.9","46.3",0
"445","05/26/2022 20:30:34","97.1","11.2","46.4",0
"446","05/26/2022 20:30:35","97.2","10.6","46.6",0
"447","05/26/2022 20:30:36","97.3","10.6","46.7",0
"448","05/26/2022 20:30:37","97.4","10.4","46.8",0
"449","05/26/2022 20:30:38","97.5","10.8","47.2",0
"450","05/26/2022 20:30:39","97.6","10.3","47",0
"451","05/26/2022 20:30:40","97.6","10.5","46.9",0
"452","05/26/2022 20:30:41","97.6","10.9","47.1",0
"453","05/26/2022 20:30:42","97.7","10.9","46.8",0
"454","05/26/2022 20:30:43","97.6","10.7","46.8",0
"455","05/26/2022 20:30:44","97.6","10.6","46.5",0
"456","05/26/2022 20:30:45","97.6","10","47",0
"457","05/26/2022 20:30:46","97.6","10.2","46.8",0
"458","05/26/2022 20:30:47","97.7","10.4","47.1",0
"459","05/26/2022 20:30:48","97.7","10.3","47.1",0
"460","05/26/2022 20:30:49","97.7","10.1","47.4",0
"461","05/26/2022 20:30:50","97.7","10.3","47.3",0
"462","05/26/2022 20:30:51","97.7","10.8","47.6",0
"463","05/26/2022 20:30:52","97.7","10.7","47.7",0
"464","05/26/2022 20:30:53","97.7","10.5","47.8",0
"465","05/26/2022 20:30:54","97.7","10.3","47",0
"466","05/26/2022 20:30:55","97.7","10.4","46.7",0
"467","05/26/2022 20:30:56","97.7","10.9","46.6",0
"468","05/26/2022 20:30:57","97.7","10.1","45.5",0
"469","05/26/2022 20:30:58","97.7","10.5","45.2",0
"470","05/26/2022 20:30:59","97.7","11.1","45.5",0
"471","05/26/2022 20:31:00","97.7","10.5","45.1",0
